slope_angle,rainfall,rock_density,crack_length,groundwater_level,blasting_intensity,seismic_activity,bench_height,excavation_depth,temperature_variation,risk_level
40.59970653660494,78.72710405548841,2248.3689821600383,24.98351218645267,1,1.0148723932777406,0.9592557143592761,20.079687202432144,95.17638945742434,0.9628477339921759,0
72.28928685254539,94.68713187500428,2199.4945154776838,37.33733862562971,1,8.441179657871913,0.7907473028476097,19.850287424305677,30.815849294879676,12.115179013612083,1
60.25966679962728,170.90947864043608,2011.3846950034322,28.133339032816657,0,9.97129846293211,4.766562479894015,5.311460296711083,59.15623904649018,8.213832849776956,0
52.92621663083701,68.00087721197843,2528.7200041217857,4.1651291555898196,0,7.543925449422906,3.010157980706542,13.558660348898783,37.68743519992989,18.18154552860948,0
28.581025224334006,173.92993696243425,2371.9489926103547,9.27901183917777,2,1.1374645425659626,3.1891856600504696,29.22314456784369,61.795306264307555,6.991865271262039,2
28.579698618491143,17.626886195338297,2838.8411907888044,10.966409201545957,2,3.04021204001662,4.771627328393918,18.886268806718576,130.85867589971744,8.210967019958446,0
23.194598669250972,155.35968744172615,1838.5314965784698,12.893212682242245,1,9.746404302357652,1.1528752756278133,28.330295068537627,224.03475924130103,10.52001086097839,1
67.63968801762144,169.50952661094726,2572.6415130661517,28.270169597525214,0,8.277438269564513,0.029587692988460312,21.8911158969346,88.98102076196153,15.92801331264224,1
53.06132564587649,36.36353056746775,2715.538654213873,25.198288991269674,2,6.101198594242399,2.994418247851456,5.709762955581911,136.41872036307672,5.365981082016049,1
58.943991778782504,86.06930647444008,2711.3838830259683,10.158001918210447,2,3.1317463849632308,2.539224266120793,6.942829951209801,279.3396134875885,18.836413143247484,1
21.132147186269133,33.09995493273112,2863.28876051463,3.3777421727843535,0,1.1293318533407408,2.3882518869914704,23.054473884185573,95.78830440453288,10.798422254430765,0
73.34504186890969,141.32082579884354,2674.8404913953927,8.571610223735904,1,1.187753253736681,0.3094010562309957,18.864194759225484,240.46872844676582,16.819545223488184,2
65.7843452440232,107.06955361233135,2913.3720739772352,49.21906563093017,2,6.50782777177204,2.2721743328739223,8.178791614996893,55.76689301988626,10.512369669120377,2
31.67865108730519,127.0646693416642,2199.18791978507,23.427347489573613,2,1.1964868871718082,1.4377978254534947,20.351566958840408,61.71330641460181,15.439863914800267,1
30.000373196390534,39.29739339124223,2403.851300101852,43.36727523510562,0,9.942671277328355,1.3728233861215655,25.257184014204903,142.28433330811703,1.0284150496858935,0
30.08724804193886,42.3491724104839,1816.8955959394689,42.43762333344216,0,2.650454501443643,1.111907900895464,23.8245607533153,77.88965263525203,15.984249633660273,0
36.73332336277457,8.299465101981273,1808.3491047639495,25.575977873143685,1,7.396366256823495,1.6626417987728537,11.154061500801674,271.87814140033544,10.479188596198847,0
48.86160373977308,64.41350703914594,2088.151944541824,35.33438542302718,1,2.395537492711721,1.7656653757170622,11.454874166401098,24.71816442580856,8.988311763731652,0
